,Timestamp,Close,Volume_(BTC),Normalized_Change
1670492,1425935760,288.0,0.02631006,0.0
1671932,1426022160,291.48,0.06211772,0.0004115226337448715
1673372,1426108560,294.96,8.45053038,-0.0002712967986977214
1674813,1426195020,296.21,0.03,0.0
1676253,1426281420,289.16,0.3672,-0.0006575076997612129
1677693,1426367820,282.25,16.28947144,0.0006373260630953044
1679133,1426454220,286.45,0.10639108,0.0
1680573,1426540620,290.41,1.06713,0.0
1682013,1426627020,284.76,92.94134682,0.002591943957968508
1683453,1426713420,259.86,14.24501753,-0.002005089843448904
1684893,1426799820,263.15,4.98734211,0.00015198145826216978
1686333,1426886220,261.75,0.14171406,0.0
1687773,1426972620,259.4,1.37446564,-0.0005399984571472126
1689214,1427059080,266.89,1.85809989,0.0
1690654,1427145480,267.22,5.6160846,0.0004114764523246804
1692094,1427231880,248.79,2.50399235,-0.0010461513700558923
1693534,1427318280,244.75,3.33592618,0.0023641625565565256
1694975,1427404740,249.44,0.1515,0.0
1696416,1427491200,248.98,0.12387109,0.0
1697857,1427577660,251.2,0.34266435,-3.9810502010394144e-05
1699297,1427664060,243.2,0.65213816,0.0
1700737,1427750460,246.24,31.906625,0.005854091808308727
1702177,1427836860,243.62,10.0101,-0.0017681648094083097
1703617,1427923260,246.32,9.26181083,0.0
1705057,1428009660,252.07,1.23797987,0.0
1706499,1428096180,254.52,2.185,-0.0012982414729140112
1707939,1428182580,252.65,1.12376,0.00011872724394491505
1709379,1428268980,257.51,0.47367083,0.0
1710819,1428355380,257.0,55.418449,-0.008713399795902342
1712260,1428441840,253.73,0.55982154,0.0006301941785812619
1713700,1428528240,246.58,0.1,0.0
1715140,1428614640,242.42,0.5,4.1249020335846747e-05
1716580,1428701040,234.4,0.3998,0.0005969131065062947
1718020,1428787440,236.28,1.5,0.0
1719461,1428873900,236.38,1.9857,0.00016919042382197803
1720901,1428960300,220.17,7.34989148,-0.0007727272727272159
1722341,1429046700,214.0,37.42926112,0.0021449221300009697
1723781,1429133100,219.5,7.8935,-4.5560162194135975e-05
1725221,1429219500,228.59,8.98487215,-0.0009633489512632958
1726661,1429305900,222.8,10.49,4.488128899057899e-05
1728101,1429392300,224.13,9.72469361,0.00022303506111165744
1729541,1429478700,223.36,0.4128931,0.0
1730981,1429565100,223.44,101.59223071,0.0016085790884719107
1732421,1429651500,234.51,24.07434844,0.0011074668824808081
1733861,1429737900,232.78,214.89100878,0.0038087901741772003
1735303,1429824420,234.31,2.19565636,-0.00012805190370497328
1736743,1429910820,230.66,4.700474,0.0
1738188,1429997520,227.33,0.05,0.0
1739628,1430083920,220.08,5.73000154,-0.0003636363636364205
1741068,1430170320,223.41,6.0479996,0.000134264232008598
1742508,1430256720,224.59,4.359273,-0.00040089086859689715
1743948,1430343120,226.16,0.53713609,0.00022103355289337945
1745388,1430429520,237.2,4.14999367,0.00016860563142817594
1746828,1430515920,233.9,0.07,0.0
1748268,1430602320,234.37,0.10056961,0.0
1749709,1430688780,239.43,1.47786,0.0
1751149,1430775180,237.03,1.77072552,-0.00012658227848101746
1752589,1430861580,234.01,0.33702341,0.0
1754029,1430947980,231.04,0.36088697,-0.004172461752433847
1755469,1431034380,236.91,1.28186068,-0.002284553877395575
1756909,1431120780,244.66,2.04365242,0.0
1758349,1431207180,241.94,0.43858706,0.0
1759790,1431293640,238.78,20.1502161,0.004336585772662797
1761230,1431380040,242.14,3.70375932,-0.0017789913532744958
1762670,1431466440,241.51,0.08281231,0.0
1764111,1431552900,243.54,0.20530508,0.0
1765551,1431639300,234.95,4.77964532,-0.00017027797880035778
1766993,1431725820,237.23,0.34252168,0.0
1768435,1431812340,235.66,0.0643,0.0
1769875,1431898740,235.65,0.4052,-0.0002546797402266746
1771315,1431985140,232.91,0.243,0.0
1772755,1432071540,231.79,0.81979919,0.0
1774195,1432157940,233.65,1.15829393,0.0
1775635,1432244340,235.66,0.05079352,0.0
1777075,1432330740,239.19,0.4185,0.0
1778515,1432417140,238.29,1.0,-0.00016789087093385956
1779956,1432503600,240.29,0.05285815,0.0
1781396,1432590000,235.57,0.3,0.0
1782836,1432676400,236.16,9.968,-4.2345966546647916e-05
1784276,1432762800,234.97,0.59434,0.0
1785717,1432849260,236.23,0.04200622,4.232983406713226e-05
1787157,1432935660,235.96,32.90568268,-0.00021194523335175012
1788598,1433022120,231.53,1.0,0.00012955605458628923
1790038,1433108520,230.43,0.06,0.0
1791478,1433194920,221.37,0.04365048,0.0
1792920,1433281440,225.03,0.23712986,-0.00013333333333333838
1794360,1433367840,225.75,0.2124,0.0
1795800,1433454240,223.95,1.5532621,0.00013394053040450548
1797240,1433540640,224.82,0.33424599,8.89521437467098e-05
1798681,1433627100,224.48,1.04011581,-0.0001336600579193635
1800121,1433713500,222.84,0.383,0.0
1801561,1433799900,227.7,5.36145614,0.0004389815627744633
1803001,1433886300,229.61,0.68610196,0.0003918154114060731
1804441,1433972700,228.53,0.04673474,0.0
1805884,1434059280,228.7,1.4630308,0.0006554511688879427
1807324,1434145680,230.0,4.74013952,0.0
1808764,1434232080,231.55,0.03007,0.0
1810204,1434318480,231.9,1.0,0.0
1811644,1434404880,235.86,1.24909464,0.000593220338982993
1813084,1434491280,244.98,0.32817672,8.163265306126626e-05
1814524,1434577680,247.75,729.37223414,0.0006453955064337727
1815964,1434664080,248.34,1.44391122,0.0
1817404,1434750480,245.83,0.30129874,8.135041692081273e-05
1818845,1434836940,244.31,0.5,-4.0933278755591095e-05
1820285,1434923340,241.88,0.41441039,0.00016534391534388246
1821725,1435009740,247.05,6.70959037,0.0005663659533152083
1823165,1435096140,244.56,3.72672043,0.0
1824605,1435182540,240.72,1.79225639,0.0
1826045,1435268940,240.95,0.98865774,-0.0008307372793353629
1827485,1435355340,242.26,17.4504738,8.254911672449328e-05
1828925,1435441740,250.35,2.19756974,-3.994567388348208e-05
1830366,1435528200,248.48,2.08163394,-0.000724929520740952
1831806,1435614600,255.2,6.42348805,0.0006265664160401981
1833246,1435701000,263.23,0.03791361,0.0
1834686,1435787400,259.0,9.72286602,0.0003859513701274517
1836126,1435873800,254.5,9.4446248,0.000706769279095362
1837566,1435960200,255.69,0.9411,0.0003127810141924874
1839006,1436046600,260.65,1.2711007,-0.0004990019960079666
1840446,1436133000,271.37,290.56018825,-0.004330125832716566
1841886,1436219400,275.48,33.31772611,3.6298958219866074e-05
1843326,1436305800,265.76,0.3483439,-0.001998265656222798
1844766,1436392200,266.37,0.36856347,0.0
1846207,1436478660,269.92,9.3543135,-0.00044477390659749643
1847647,1436565060,285.4,75.36263146,0.0017488632388947185
1849089,1436651580,292.26,73.6691,0.0
1850529,1436737980,307.97,12.33257242,6.493717328478785e-05
1851969,1436824380,293.37,6.73418828,0.0
1853409,1436910780,289.98,0.54792,0.0
1854849,1436997180,290.85,0.78773,-0.0006536847175393852
1856289,1437083580,280.27,0.0554,0.0
1857731,1437170100,278.63,5.69373594,7.177462766905369e-05
1859171,1437256500,276.78,6.28457491,7.225433526025524e-05
1860611,1437342900,275.18,0.84,0.0
1862051,1437429300,277.99,1.70863308,0.0
1863492,1437515760,279.2,0.45524169,0.0
1864933,1437602220,276.36,0.22984513,0.0
1866375,1437688740,276.07,0.12246789,0.0
1867815,1437775140,289.43,0.505,0.0
1869255,1437861540,288.26,0.10007333,0.0
1870698,1437948120,292.71,26.43837471,-0.0004785179615134373
1872138,1438034520,296.06,28.25909118,0.0016523351879953096
1873578,1438120920,293.88,3.8,0.0007140671223094275
1875018,1438207320,291.13,10.53239444,0.0005835907998627391
1876458,1438293720,287.4,14.40122356,-3.479592191791957e-05
1877898,1438380120,284.69,0.17192989,0.0
1879344,1438466880,280.59,0.7,0.0
1880786,1438553400,281.94,0.6973607,0.0
1882226,1438639800,283.28,1.46676884,-0.0006711646472853076
1883666,1438726200,285.08,1.50786946,-0.00017542013121429805
1885115,1438813140,281.6,0.40829921,0.0006033289562407605
1886555,1438899540,278.02,0.20906713,0.00025171707001328054
1887995,1438985940,279.19,1.65942,-0.0006451381670908098
1889437,1439072460,266.01,0.09755316,0.0
1890879,1439158980,265.39,0.749,0.0
1892319,1439245380,263.94,0.15019492,0.0
1893760,1439331840,269.76,0.01922559,0.0
1895200,1439418240,269.68,0.54742658,0.0
1896640,1439504640,265.0,0.12696,0.0
1898080,1439591040,266.35,0.59706527,0.0
1899521,1439677500,263.06,0.03064296,0.0
1900961,1439763900,255.88,0.09558037,0.0
1902405,1439850540,256.2,4.36822003,0.0
1903845,1439936940,249.67,12.0925387,0.0
1905286,1440023400,224.95,0.814,0.0
1906726,1440109800,235.95,1.08637423,0.0
1908166,1440196200,232.91,0.6018,0.0
1909608,1440282720,231.2,0.3,0.0
1911049,1440369180,227.89,1.34376234,0.0
1912489,1440455580,212.47,3.11822138,9.412207633305205e-05
1913929,1440541980,224.89,49.922,-0.003973214285714225
1915369,1440628380,226.5,0.6973,-0.0020793699951333843
1916810,1440714840,225.0,9.13570387,0.00039984006397442536
1918250,1440801240,233.14,2.03943105,0.0
1919692,1440887760,227.73,0.02821178,0.0
1921133,1440974220,227.0,0.47467856,0.0
1922573,1441060620,230.26,0.6333288,0.0
1924013,1441147020,227.79,0.60730126,0.0
1925453,1441233420,228.35,0.57315,0.0005689775910363947
1926893,1441319820,226.95,4.94254241,0.0
1928336,1441406400,231.2,0.8722408,0.0
1929779,1441492980,236.1,8.15559034,-0.0013996691691054166
1931222,1441579560,241.57,0.1,0.0
1932662,1441665960,241.05,0.38676463,0.0
1934102,1441752360,243.74,0.2424,0.0
1935542,1441838760,238.45,0.5298247,0.0
1936983,1441925220,239.17,0.3,0.0
1938426,1442011800,239.72,1.2521,0.0
1939866,1442098200,235.29,0.12516469,0.0
1941306,1442184600,229.24,147.34195961,-0.0020106652679430367
1942746,1442271000,230.51,5.0957,-0.001738299074355644
1944190,1442357640,229.79,7.2,0.0
1945632,1442444160,227.69,1.77789621,0.0009652933175376196
1947073,1442530620,232.54,0.52415901,0.0
1948513,1442617020,233.09,2.76056022,4.290004290000388e-05
1949957,1442703660,230.25,5.24217598,4.3429167028536896e-05
1951398,1442790120,229.4,0.23,0.0
1952842,1442876760,226.08,4.43356756,-0.0003539823008850111
1954282,1442963160,229.56,3.40937912,0.0
1955726,1443049800,229.39,27.0,-4.359577992846327e-05
1957166,1443136200,233.43,0.612345,-4.284123040021989e-05
1958606,1443222600,234.96,4.97337864,0.0
1960057,1443309660,234.61,0.67,-0.00029845655325326856
1961500,1443396240,231.78,52.0,0.0013787160706591694
1962940,1443482640,239.0,4.81522137,-0.000460462974590873
1964383,1443569220,237.47,0.6001,0.0
1965824,1443655680,236.65,2.3231,0.0
1967266,1443742200,237.51,1.8761983,0.0
1968707,1443828660,237.66,0.02104687,0.0
1970149,1443915180,239.17,1.66822762,0.0
1971590,1444001640,238.4,0.1211354,0.0
1973030,1444088040,240.54,0.74257102,0.00012470382840753684
1974470,1444174440,246.98,2.16418122,-0.0003240178209800894
1975910,1444260840,243.03,2.81689004,0.0
1977350,1444347240,243.52,0.21540865,0.0
1978797,1444434060,244.49,0.623,0.0
1980239,1444520580,245.72,0.55530674,-0.0019572663513292682
1981679,1444606980,247.4,3.0,0.00020206102242870458
1983119,1444693380,245.48,0.5051,0.0
1984561,1444779900,249.5,2.995,-0.0016862052352657278
1986001,1444866300,252.47,1.6072624,0.0
1987441,1444952700,254.5,0.46,0.0
1988881,1445039100,262.71,2.0,-7.613536868545362e-05
1990321,1445125500,270.49,0.48536164,-0.0018148148148148485
1991761,1445211900,260.12,0.30002687,0.0014204000153556933
1993201,1445298300,263.6,0.03656619,0.0
1994641,1445384700,270.79,3.04775032,0.0
1996083,1445471220,267.67,0.12124373,0.0
1997523,1445557620,275.11,0.13363272,0.0
1998963,1445644020,278.46,0.01887178,0.0
2000405,1445730540,283.5,7.45906059,-0.00010583130489989316
2001845,1445816940,282.55,5.31819477,0.0022951977401129142
2003285,1445903340,286.68,0.34918639,-6.976906439678298e-05
2004726,1445989800,295.62,30.33918103,-0.0013888418414011213
2006168,1446076320,306.0,33.30331755,-0.0033773813817751666
2007608,1446162720,314.58,75.639,0.00015891682293491202
2009048,1446249120,327.91,56.77369323,-0.0010685065331543008
2010488,1446335520,310.18,1.0545,0.002861092358633061
2011928,1446421920,325.8,2.1814,0.0
2013368,1446508320,361.53,116.17166333,0.0002488800398208944
2014808,1446594720,402.07,85.68350803,-0.004421683737197057
2016248,1446681120,406.51,44.16442038,-0.0037283950617283726
2017688,1446767520,387.68,2.09531004,-0.006281472252504843
2019129,1446853980,374.85,4.72154105,-0.00021346425807839724
2020571,1446940500,386.02,1.0,0.00010361083769367576
2022011,1447026900,372.0,90.03051629,-0.001049487365786675
2023451,1447113300,379.88,151.51967543,-0.0016611733684904297
2024891,1447199700,333.7,11.48141991,0.009792284866468876
2026331,1447286100,306.59,9.68218192,0.004157598986585343
2027771,1447372500,340.0,36.65177681,0.0022010271460014674
2029211,1447458900,336.99,8.68874883,-0.00103968631178714
2030651,1447545300,332.95,5.433883,0.0
2032091,1447631700,319.3,5.874,-0.001505551721974839
2033531,1447718100,330.29,1.30383571,0.0012699948595444924
2034971,1447804500,336.31,2.05114473,-0.0008928305705187685
2036411,1447890900,334.2,0.71975321,0.0
2037851,1447977300,326.51,2.31685822,-0.0015644171779140826
2039292,1448063760,321.61,18.50957544,0.0013352378586511204
2040732,1448150160,326.54,15.45467914,-0.000490226116796449
2042172,1448236560,324.56,0.15910464,0.0
2043612,1448322960,323.48,0.06276206,0.0
2045052,1448409360,319.7,2.81,0.0
2046492,1448495760,328.9,0.27519372,0.0
2047932,1448582160,353.08,20.0,0.0
2049373,1448668620,357.42,0.47243943,-0.0008120292330524472
2050813,1448755020,356.4,17.12394491,0.0
2052253,1448841420,370.97,2.2089659,8.086253369264883e-05
2053693,1448927820,377.27,0.0241,0.0
2055134,1449014280,363.1,2.68114247,0.00016521643352792782
2056576,1449100800,359.14,0.86925296,-8.35398624376172e-05
2058016,1449187200,361.48,0.01934624,0.0
2059456,1449273600,363.62,0.24996288,0.0
2060896,1449360000,388.0,0.26606016,0.0
2062336,1449446400,387.38,0.76738603,0.0029855355947908196
2063776,1449532800,395.58,5.89207777,-2.5279975731200308e-05
2065216,1449619200,416.38,49.59828063,0.0006959944320445927
2066656,1449705600,416.84,1.8724552,-0.0003599798411288422
2068096,1449792000,415.13,1.12343053,0.0010587867266645757
2069536,1449878400,453.44,1.39017935,-0.0007062146892655217
2070976,1449964800,436.02,2.67569027,0.00013758943313154072
2072416,1450051200,432.77,7.95392392,0.0008311592362570445
2073857,1450137660,443.24,5.15162844,0.00013534852244530176
2075297,1450224060,464.2,0.3099026,0.0006028246641406079
2076737,1450310460,455.91,0.19962428,-4.3870231854260134e-05
2078177,1450396860,456.68,192.98312475,-0.002876781518325762
2079617,1450483260,463.7,0.01475382,0.0
2081057,1450569660,461.8,0.33892709,0.0
2082498,1450656120,442.47,0.03179509,0.0
2083938,1450742520,436.5,6.19552431,0.0002519410915920699
2085378,1450828920,435.29,0.28429295,0.0
2086820,1450915440,444.0,0.83647218,-0.0020311442112389464
2088260,1451001840,454.86,1.4997909,0.0
2089704,1451088480,455.5,3.50386389,0.0
2091144,1451174880,415.0,68.00555012,0.0018039687312086591
2092584,1451261280,424.5,1.5519389,-4.7116471918539885e-05
2094025,1451347740,421.52,13.83316385,0.0012321107004076358
2095465,1451434140,432.9,5.70556714,0.00023094688221714257
2096905,1451520540,425.11,2.08702104,0.0
2098345,1451606940,432.51,0.687447,4.623956719760898e-05
2099785,1451693340,434.98,17.45708313,0.0007580804484160347
2101225,1451779740,433.2,0.11196,-6.925687374465618e-05
2102667,1451866260,430.75,1.58019448,4.642848852051399e-05
2104107,1451952660,434.12,0.12240304,-0.0007145985569719515
2105547,1452039060,431.45,0.21236237,0.00018538687924358465
2106989,1452125580,430.63,0.02346973,0.0
2108429,1452211980,457.14,3.23016126,-0.0003063457330415456
2109871,1452298500,452.52,0.31938297,0.00039761431411532323
2111312,1452384960,449.89,2.43895174,0.0
2112753,1452471420,449.23,2.25434806,-0.001538324341195875
2114194,1452557880,445.98,4.72675009,-0.0011673326449064758
2115634,1452644280,435.91,1.50073119,-0.0011023585880624168
2117074,1452730680,432.27,0.44426561,0.0
2118516,1452817200,429.0,1.21118827,0.0
2119956,1452903600,364.7,12.607609,0.0025162737268202393
2121396,1452990000,386.37,5.89369258,-2.588259654206156e-05
2122838,1453076520,380.85,0.03928056,0.0
2124278,1453162920,384.88,0.05796477,0.0009344824005814911
2125718,1453249320,375.86,26.23117497,0.0006646991571614687
2127158,1453335720,416.16,6.67946535,0.0025406260486074547
2128599,1453422180,409.23,0.33106965,0.0006593406593406149
2130040,1453508640,385.38,6.56149544,-0.0036721618876473894
2131482,1453595160,385.86,0.14,0.0
2132922,1453681560,399.02,0.7733,-2.5062028520565665e-05
2134362,1453767960,390.91,0.26264656,0.0
2135804,1453854480,391.22,0.80874405,0.0
2137244,1453940880,394.39,0.1,0.0
2138684,1454027280,374.87,3.67936619,0.00016002987224282472
2140125,1454113740,378.81,1.20147997,-0.00042255380958675564
2141567,1454200260,376.84,0.40874479,-0.0002123367661110099
2143007,1454286660,369.43,4.70649,-0.003367826393981393
2144447,1454373060,372.23,0.092,0.0
2145887,1454459460,373.02,0.26894421,0.0
2147327,1454545860,368.71,0.56998183,0.0
2148767,1454632260,387.71,0.71000301,0.0
2150207,1454718660,382.95,0.72353447,0.0
2151648,1454805120,374.79,0.12590704,0.0
2153089,1454891580,376.51,29.70125044,-0.0033845005862913917
2154530,1454978040,372.68,3.49383228,0.0001073191672033174
2155970,1455064440,372.77,0.0662,0.0
2157410,1455150840,379.11,0.57594685,-0.0006862874488583632
2158850,1455237240,378.5,0.28663167,-0.00026427061310788254
2160290,1455323640,383.17,0.36525364,-7.830036018173399e-05
2161730,1455410040,393.32,1.85448669,0.0024854171950292117
2163170,1455496440,403.28,38.30514864,0.0006195326245880109
2164611,1455582900,401.09,0.03720229,0.0
2166051,1455669300,407.65,0.337,0.0
2167491,1455755700,415.53,1.524,-0.0008189021893590284
2168931,1455842100,420.83,0.12675521,0.0
2170372,1455928560,420.99,1.26271593,0.0
2171814,1456015080,437.85,0.0826429,0.0
2173255,1456101540,436.62,0.15846086,0.0
2174695,1456187940,438.58,0.10292121,0.0
2176135,1456274340,423.76,1.77349756,9.438414346394635e-05
2177575,1456360740,426.14,40.34945687,0.0
2179015,1456447140,421.0,0.73824345,0.0
2180455,1456533540,434.14,0.0638,0.0005985267034990583
2181895,1456619940,428.51,14.30523616,0.0036273164833631787
2183336,1456706400,431.53,0.356,0.0
2184776,1456792800,436.75,5.28341822,0.0
2186216,1456879200,433.44,0.92721672,0.0
2187656,1456965600,418.04,0.76153184,0.0002869714941649238
2189096,1457052000,420.08,1.6402317,0.0
2190536,1457138400,405.05,6.3247475,0.002855665788631418
2191976,1457224800,396.99,0.103,0.0
2193416,1457311200,405.69,0.520846,7.394262052654431e-05
2194856,1457397600,413.48,0.73490967,0.0
2196297,1457484060,411.87,0.08410579,-0.00150759878419454
2197737,1457570460,411.6,0.28168004,0.0
2199178,1457656920,416.0,0.11212571,0.0
2200618,1457743320,420.0,0.77712671,0.0
2202058,1457829720,411.36,6.29500355,0.0014322126471658576
2203499,1457916180,412.89,3.18000894,0.00012108296604836385
2204940,1458002640,415.0,3.4481556,-0.0007234145165179922
2206381,1458089100,415.9,0.47809344,0.0
2207821,1458175500,416.88,2.74743139,-0.0010085002161072274
2209261,1458261900,417.76,17.13681354,-0.0008624820316243739
2210702,1458348360,406.98,3.32132594,0.00022109219544543934
2212142,1458434760,408.83,0.10174693,0.0
2213583,1458521220,409.36,5.0,4.8854365137480605e-05
2215024,1458607680,410.93,0.02,0.0
2216469,1458694380,416.8,0.70551645,0.0
2217909,1458780780,417.48,0.43941824,-0.0009110525053943789
2219350,1458867240,414.0,0.25794095,0.0
2220790,1458953640,416.69,0.07126763,0.0
2222231,1459040100,416.76,0.06014961,0.0
2223672,1459126560,423.91,0.7297196,-2.3590469450454706e-05
2225112,1459212960,423.0,0.08840858,0.0
2226552,1459299360,413.55,0.271,0.0
2227992,1459385760,414.5,2.53438317,-0.0008451044307618563
2229432,1459472160,414.66,0.51595193,-0.0006274131274132427
2230872,1459558560,418.76,0.46060115,0.0
2232312,1459644960,419.07,0.29452874,0.0
2233752,1459731360,418.54,0.20844249,0.0
2235194,1459817880,419.0,10.06559512,-0.0004536663403452585
2236636,1459904400,422.74,6.49763045,0.0
2238076,1459990800,421.29,0.5,0.0
2239519,1460077380,419.9,16.00496551,0.00019048526120301186
2240959,1460163780,416.16,9.5862,0.001104123661850078
2242399,1460250180,418.54,0.37808925,-0.00019117717344558843
2243839,1460336580,421.09,0.47029093,-0.001165002377555759
2245279,1460422980,421.98,1.47012455,0.0016324792391227145
2246719,1460509380,425.52,0.36093662,0.0
2248159,1460595780,424.52,0.26101443,0.0
2249599,1460682180,424.98,0.1266214,0.0
2251039,1460768580,428.81,0.02643421,0.0
2252479,1460854980,430.8,0.05508354,0.0
2253919,1460941380,426.83,2.39611111,-0.00032810705664530776
2255359,1461027780,428.13,6.0,0.0
2256799,1461114180,436.28,5.35284238,0.0016475972540046391
2258239,1461200580,442.48,2.60215255,-6.780427166918196e-05
2259680,1461287040,449.49,0.127935,2.2246941045585996e-05
2261120,1461373440,447.22,7.059,0.001295221080839625
2262560,1461459840,455.33,1.1991,-0.0016719097168752689
2264001,1461546300,459.4,0.02298625,0.0
2265441,1461632700,466.35,0.37790093,0.0
2266881,1461719100,467.52,0.01187115,0.0
2268321,1461805500,438.44,0.7252011,0.0
2269761,1461891900,448.8,0.01236631,0.0
2271201,1461978300,455.68,0.20046963,0.0
2272641,1462064700,447.95,0.01238978,0.0
2274081,1462151100,452.75,0.01228855,0.0
2275521,1462237500,443.3,0.7675506,4.511413877104983e-05
2276961,1462323900,451.21,0.25066808,0.0
2278401,1462410300,448.99,1.49766383,-4.454640621863779e-05
2279841,1462496700,448.22,0.28136929,0.0020483590862536384
2281281,1462583100,459.29,0.10844515,-0.00034848517848980686
2282721,1462669500,457.97,0.02305712,0.0
2284161,1462755900,457.86,0.02303896,0.0
2285601,1462842300,462.0,2.90632256,-0.0014523226323889969
2287041,1462928700,452.99,0.61138,2.207505518761789e-05
2288481,1463015100,453.0,0.02332419,0.0
2289921,1463101500,455.11,0.0231812,0.0
2291361,1463187900,456.99,20.02309292,-0.00013131114175038249
2292801,1463274300,455.42,19.32771574,0.0011405009431065091
2294241,1463360700,457.32,0.59639091,4.3731140945427494e-05
2295681,1463447100,454.49,0.0232016,0.0
2297121,1463533500,452.7,0.01227632,0.0
2298561,1463619900,452.49,4.43052223,0.001764874583599928
2300001,1463706300,438.43,0.27268166,9.122630966775483e-05
2301441,1463792700,442.52,0.01254294,0.0
2302881,1463879100,443.31,0.01252172,0.0
2304321,1463965500,437.0,0.01270023,0.0
2305761,1464051900,442.7,0.02386338,0.0
2307201,1464138300,445.55,0.55241417,-0.0002244920866539965
2308641,1464224700,448.5,0.57257186,0.0
2310081,1464311100,457.0,0.0556231,0.0
2311521,1464397500,471.47,0.05,0.0
2312961,1464483900,512.01,0.14135216,-1.9531249999982236e-05
2314402,1464570360,517.5,0.382,-0.002460143734381926
2315842,1464656760,528.0,0.20422783,-0.009676062263357068
2317282,1464743160,533.68,37.15990269,-0.001275797373358255
2318725,1464829740,535.19,0.457,3.736850955696233e-05
2320165,1464916140,538.87,0.01650857,0.0
2321606,1465002600,571.05,0.6049,-0.0023872632484331826
2323046,1465089000,578.09,2.39,0.003293103448275807
2324486,1465175400,574.94,0.42810868,0.0
2325927,1465261860,588.2,29.86779854,1.7000731031418888e-05
2327367,1465348260,576.02,1.85146839,6.943721140152696e-05
2328808,1465434720,581.32,0.3398,0.0015801044242923178
2330249,1465521180,575.1,0.02705116,0.0
2331689,1465607580,581.01,0.0268,0.0
2333129,1465693980,617.67,1.05077052,0.0
2334569,1465780380,666.5,10.54624081,0.0
2336009,1465866780,696.15,5.602,-0.00021551724137927768
2337450,1465953240,681.56,3.1253,0.0017868127361668873
2338890,1466039640,724.71,83.19358282,-0.00015180789401050737
2340330,1466126040,773.0,4.87362407,-0.0013083071024235947
2341770,1466212440,739.93,0.2866357,-0.00014868481522518985
2343212,1466298960,753.8,0.1323428,0.0
2344653,1466385420,760.13,0.04,0.0
2346093,1466471820,699.46,2.454,0.00639240865958293
2347533,1466558220,675.0,19.04961864,0.0004442470013326737
2348973,1466644620,582.62,25.06295604,0.00406837606837606
2350413,1466731020,640.1,40.90543338,-0.002521574339457178
2351853,1466817420,670.1,15.54129443,0.00011937091527638432
2353293,1466903820,660.06,0.93,0.0
2354733,1466990220,629.58,0.78217478,-0.002148894513156046
2356173,1467076620,658.85,0.01164732,0.0
2357613,1467163020,640.0,0.091,0.0
2359053,1467249420,634.43,0.038,-0.0007098015710273696
2360493,1467335820,667.18,0.0172384,0.0
2361933,1467422220,676.68,0.04,0.0
2363373,1467508620,702.29,0.217,0.0
2364813,1467595020,647.81,7.23801348,-0.0044656009179290706
2366253,1467681420,679.34,0.52920144,0.0
2367696,1467768000,668.9,0.60149701,2.9898941577440966e-05
2369137,1467854460,675.0,18.03982771,-2.9630507570567735e-05
2370581,1467941100,641.83,0.1915624,-0.000420849180123598
2372022,1468027560,659.47,0.00813529,0.0
2373463,1468114020,647.53,0.01,0.0
2374904,1468200480,653.9,0.4,0.0
2376344,1468286880,650.99,0.008,0.0
2377784,1468373280,664.83,0.45040481,-0.0019894199032419258
2379225,1468459740,655.03,0.52727383,0.0
2380666,1468546200,661.0,2.12718378,-0.0023656435763677445
2382110,1468632840,665.98,0.15788644,0.0
2383550,1468719240,661.35,0.93,0.0005893553359325209
2384990,1468805640,679.9,0.04,0.0
2386431,1468892100,672.06,1.67128706,0.0
2387871,1468978500,672.92,0.58785793,0.0
2389311,1469064900,664.5,2.58065192,0.0
2390751,1469151300,665.95,0.23682168,0.0
2392191,1469237700,652.68,0.87269009,0.0
2393636,1469324400,655.5,0.0142431,0.0
2395081,1469411100,661.63,0.40066375,0.0
2396522,1469497560,656.0,24.77681492,0.0
2397962,1469583960,649.28,2.22549,0.0
2399402,1469670360,653.68,0.763195,0.0
2400846,1469757000,655.0,1.0,0.0
2402286,1469843400,656.62,0.0125,0.0
2403735,1469930340,653.4,0.785864,-1.530479499225716e-05
2405175,1470016740,621.75,1.01045436,-0.0024183796856106408
2406615,1470103140,609.43,0.04423368,0.0
2408055,1470189540,533.96,1.90456142,-0.002233609249770172
2409495,1470275940,569.74,2.2716,0.0
2410936,1470362400,574.14,0.12575348,0.0014956521739130672
2412376,1470448800,576.37,0.09596062,0.0
2413816,1470535200,589.99,0.28657331,0.0
2415256,1470621600,589.47,0.63,0.0
2416697,1470708060,587.58,2.31685463,-1.7019248770343796e-05
2418137,1470794460,584.79,12.48,-0.0012670148103758397
2419577,1470880860,593.7,0.14,0.0
2421017,1470967260,586.84,0.02,-0.0002897710808462556
2422457,1471053660,583.91,0.21925476,0.0009923180892744802
2423902,1471140360,582.35,0.08382691,1.7171509032198132e-05
2425345,1471226940,564.79,0.02304987,1.770538243624452e-05
2426785,1471313340,568.08,0.01893551,0.0
2428225,1471399740,573.97,3.57748367,5.22648083623218e-05
2429666,1471486200,572.11,1.1377,-0.00040218227600199026
2431106,1471572600,571.0,11.63816924,-0.0017543859649122807
2432546,1471659000,571.0,0.14,0.0
2433986,1471745400,578.33,0.19261746,0.0027761492568196943
2435429,1471831980,576.12,20.0,1.7357193688908587e-05
2436871,1471918500,582.6,0.20582912,0.0
2438312,1472004960,579.15,3.77725063,0.0006901906651712144
2439752,1472091360,572.81,9.17600477,-0.0004890573419732987
